download,citing_q2th,submitted_2011,submitted_2012,submitted_2013,submitted_2014,submitted_2015,submitted_2016,submitted_2017,submitted_2018,submitted_2019,submitted_2020,published_2014,published_2015,published_2016,published_2017,published_2018,published_2019,published_2020,length,title_lda_weight,keyword_lda_weight,abstract_lda_weight,title_NoW,keywords_NoW,abstract_NoW,introduction_NoW,experimental_method_NoW,conclusion_NoW,acknowledgement_NoW,result_NoW,title_lda_0,title_lda_1,title_lda_2,title_lda_3,title_lda_4,title_lda_5,title_lda_6,title_lda_7,title_lda_8,title_lda_9,title_lda_10,title_lda_11,title_lda_12,title_lda_13,title_lda_14,title_lda_15,title_lda_16,title_lda_17,title_lda_18,title_lda_19,keyword_lda_0,keyword_lda_1,keyword_lda_2,keyword_lda_3,keyword_lda_4,keyword_lda_5,keyword_lda_6,keyword_lda_7,keyword_lda_8,keyword_lda_9,keyword_lda_10,keyword_lda_11,keyword_lda_12,keyword_lda_13,keyword_lda_14,keyword_lda_15,keyword_lda_16,keyword_lda_17,keyword_lda_18,keyword_lda_19,abstract_lda_0,abstract_lda_1,abstract_lda_2,abstract_lda_3,abstract_lda_4,abstract_lda_5,abstract_lda_6,abstract_lda_7,abstract_lda_8,abstract_lda_9,abstract_lda_10,abstract_lda_11,abstract_lda_12,abstract_lda_13,abstract_lda_14,abstract_lda_15,abstract_lda_16,abstract_lda_17,abstract_lda_18,abstract_lda_19,Indo,Mix,Non-Indo,Writers,FirstIndo
5.894405589081992,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4849899796493045,0.4643149375915527,0.2548152208328247,0.39374399185180653,2.3026850879943788,2.4849899796493045,115,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
5.802121396520535,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.079566533867987,0.3334264159202576,0.6064614057540894,0.05000000074505806,2.3979861777572986,2.3026850879943788,63,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
5.899900093304765,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3979861777572986,0.3799941241741181,0.2291392982006073,0.2360884696245193,2.5650262775800314,2.833272165855592,100,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1
5.826003057228607,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.09894556645823,0.3919403851032257,0.6064597368240356,0.05000000074505806,2.1973356822749484,1.09894556645823,2,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6.336827501056379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7919261220073757,0.7481570243835449,0.05000000074505806,0.05000000074505806,2.1973356822749484,0.0009995003330834232,100,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
6.472347840094759,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6096378924367665,0.6509313583374023,0.05000000074505806,0.05000000074505806,1.7919261220073757,0.0009995003330834232,189,6.668229519064625,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1
7.013916374090699,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.7036384344100952,0.05000000074505806,0.05000000074505806,2.3979861777572986,1.6096378924367665,127,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1
6.577862748540664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.4849899796493045,0.3879660367965698,0.20193126797676086,0.5249993801116943,2.5650262775800314,2.079566533867987,152,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1
6.459906019321537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.2373767048120499,0.4576006531715393,0.30506041646003723,2.639128755635788,2.1973356822749484,157,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
7.029973796661746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.46166899800300604,0.332304447889328,0.5249993801116943,2.5650262775800314,2.079566533867987,119,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
6.315359809838964,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.2939336895942688,0.6336101889610289,0.4276715517044067,2.1973356822749484,2.1973356822749484,102,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,1
6.340361067394628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.5223203897476196,0.3235490620136261,0.6513496041297913,2.3979861777572986,2.079566533867987,70,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
6.577862748540664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.40941956639289856,0.5503881573677063,0.5949373841285706,2.7081168655467533,2.772651220286737,161,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1
6.357843999608852,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.7219071388244629,0.3600881397724152,0.3136031627655029,2.079566533867987,2.1973356822749484,33,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1
6.30627711176387,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.4172271490097046,0.7083563208580017,0.6521081328392029,2.1973356822749484,2.3979861777572986,116,0.0009995003330834232,0.0009995003330834232,4.406731442311845,3.5835467158480925,0.0009995003330834232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
6.860664719665768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5650262775800314,0.4660248458385468,0.4232185781002045,0.31585416197776794,2.079566533867987,1.9460529959950603,163,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1
7.147560057971206,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.3026850879943788,0.34713518619537354,0.6789595484733582,0.35285016894340515,2.3026850879943788,2.3026850879943788,83,5.934896841118734,6.3835083240717685,4.110890257481564,0.0009995003330834232,4.691357056498987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
6.238326578162599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1973356822749484,0.5947208404541016,0.43349432945251465,0.5249991416931152,1.7919261220073757,1.9460529959950603,147,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1
6.285999956704524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.4849899796493045,0.3435638546943665,0.6519187688827515,0.52499920129776,2.890427311908568,2.1973356822749484,81,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
6.3225670352578085,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.9460529959950603,0.4807834029197693,0.6059934496879578,0.3326960802078247,1.9460529959950603,1.9460529959950603,101,0.0009995003330834232,0.0009995003330834232,4.110890257481564,2.079566533867987,0.0009995003330834232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1
6.0753483299366176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.366234689950943,0.6447095274925232,0.4594904780387878,2.079566533867987,2.4849899796493045,113,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
6.2728788933368405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.079566533867987,0.7378528714179993,0.4299078583717346,0.4450402855873108,2.5650262775800314,2.079566533867987,125,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6.720221361407185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.3253895342350006,0.2718533575534821,0.5043234825134277,2.3026850879943788,2.1973356822749484,73,0.0009995003330834232,0.0009995003330834232,4.762182481769778,0.0009995003330834232,0.0009995003330834232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1
7.1163949557814465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.4515368640422821,0.6546786427497864,0.5745260715484619,2.3026850879943788,2.1973356822749484,99,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0
6.4769739013500365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.3207064568996429,0.5134373307228088,0.6797537803649902,2.639128755635788,2.3026850879943788,118,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1
6.09582681468194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.4932012856006622,0.523958683013916,0.2790223956108093,2.3026850879943788,2.1973356822749484,143,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
6.324360754494402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.5256080627441406,0.682913601398468,0.6064838767051697,2.4849899796493045,2.3979861777572986,213,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1
6.263400167351715,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.3129122853279114,0.6928309798240662,0.6064456105232239,2.1973356822749484,2.1973356822749484,51,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1
6.380124231813582,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.6606588363647461,0.6815752983093262,0.5249989032745361,2.7081168655467533,2.079566533867987,145,0.0009995003330834232,0.0009995003330834232,4.204707544652719,2.639128755635788,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1
6.1820869728302,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.6775867938995361,0.35923388600349426,0.3215021789073944,1.9460529959950603,2.3979861777572986,155,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
6.324360754494402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.3818235099315643,0.6995957493782043,0.3342527449131012,1.9460529959950603,2.1973356822749484,148,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0
7.383368768496231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1973356822749484,0.7229258418083191,0.58363938331604,0.4619571566581726,2.3026850879943788,2.4849899796493045,135,0.0009995003330834232,0.0009995003330834232,4.584977682700144,3.5553766325098297,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,1
6.501291172040763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5650262775800314,0.677384614944458,0.4175044000148773,0.5249995589256287,2.3026850879943788,2.079566533867987,128,0.0009995003330834232,0.0009995003330834232,3.761223371237104,2.639128755635788,0.0009995003330834232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
6.289717426194847,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.3979861777572986,0.4546367824077606,0.3646432757377625,0.32280513644218445,2.7081168655467533,2.5650262775800314,69,5.50126229216905,0.0009995003330834232,4.143150599281431,2.9444916093603952,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
6.336827501056379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5650262775800314,0.3080947697162628,0.30580011010169983,0.4908354878425598,2.3026850879943788,2.079566533867987,132,0.0009995003330834232,0.0009995003330834232,4.6151304177823445,2.995782272304033,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
6.562445506122102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.3979861777572986,0.5046100020408629,0.6500309705734253,0.650030255317688,2.4849899796493045,2.079566533867987,81,0.0009995003330834232,0.6936470556015963,4.465919612841399,0.0009995003330834232,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0
6.3007876295239456,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.4314574897289276,0.6519695520401001,0.3187510371208191,2.079566533867987,2.079566533867987,169,0.0009995003330834232,0.0009995003330834232,4.330746498094504,2.639128755635788,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
6.361304204687222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5650262775800314,0.7490738034248352,0.6501116156578064,0.6064585447311401,2.4849899796493045,2.079566533867987,183,0.0009995003330834232,0.0009995003330834232,4.262693961449172,2.9444916093603952,0.0009995003330834232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
6.3117366240332995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1973356822749484,0.2741163671016693,0.2589775621891022,0.4519493281841278,2.890427311908568,2.3026850879943788,121,0.0009995003330834232,0.0009995003330834232,4.276680007808493,3.295873902355512,0.0009995003330834232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1
6.2653031138765884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.079566533867987,0.6061001420021057,0.5249960422515869,0.05000000074505806,2.3979861777572986,1.9460529959950603,60,0.0009995003330834232,0.0009995003330834232,3.931845240375232,2.5650262775800314,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
6.40025910643701,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.5315613150596619,0.6643484234809875,0.2426777333021164,2.4849899796493045,2.4849899796493045,142,0.0009995003330834232,0.0009995003330834232,3.828663135383238,2.833272165855592,0.0009995003330834232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1
6.091312144518577,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.079566533867987,0.6636121869087219,0.7386133074760437,0.41263484954833984,2.4849899796493045,2.1973356822749484,105,0.0009995003330834232,0.0009995003330834232,4.442663021126995,2.5650262775800314,0.0009995003330834232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
7.127694501915295,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.4563164710998535,0.3406632244586945,0.592903196811676,2.079566533867987,2.5650262775800314,98,0.0009995003330834232,0.0009995003330834232,3.4012307144399454,2.5650262775800314,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1
6.113684392219164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3026850879943788,0.355853408575058,0.41707679629325867,0.31875115633010864,2.4849899796493045,2.079566533867987,100,0.0009995003330834232,0.0009995003330834232,3.5553766325098297,2.3979861777572986,0.0009995003330834232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1
6.2822686160531385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.3144055008888245,0.7054140567779541,0.32070186734199524,2.1973356822749484,2.079566533867987,122,0.0009995003330834232,0.0009995003330834232,4.343818408782339,2.4849899796493045,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1
6.2265386455700975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.079566533867987,0.6377444863319397,0.5249975919723511,0.05000000074505806,2.890427311908568,2.3026850879943788,109,0.0009995003330834232,0.0009995003330834232,3.951262949165749,2.833272165855592,0.0009995003330834232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1
6.313549857869657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3979861777572986,0.3991246521472931,0.7028360962867737,0.5172381997108461,2.1973356822749484,2.3979861777572986,110,0.0009995003330834232,0.0009995003330834232,4.820289630088649,3.178095496146581,0.0009995003330834232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
